ShopName,Quantity,CustomerName,Product,CustomerAddress
Shop1,515,"Arthur M. Feildberg Galleries","Product 3","1752 Clinton Ave., CO"
Shop1,733,"Toggle & Myerson Ltd","Product 30","581 Hill St. Apt. 234, WY"
Shop1,147,"Pivot Point College","Product 35","1077 Court Ave., DC"
Shop1,836,"Rythmics Ltd.","Product 39","1839 McCraren Rd., IL"
Shop1,812,"Nitelites Party Rental","Product 19","1799 Rosemary Way, MN"
Shop1,687,"Peterson Roberts Carpentry","Product 26","2224 Sherman Rd., GA"
Shop1,40,"Nyman Interior Design","Product 43","115 Judson Rd., OR"
Shop1,121,"Yale Remins Temp Agency","Product 32","2922 Twin Oaks Drive, TX"
Shop1,252,"Crosstracks Car Wash","Product 40","3901 Chester Ave. Apt. 3C, NY"
Shop1,248,"Yale Remins Temp Agency","Product 32","2922 Twin Oaks Drive, TX"
Shop1,251,"Yale Remins Temp Agency","Product 8","2922 Twin Oaks Drive, TX"
Shop1,495,"Arthur M. Feildberg Galleries","Product 35","1752 Clinton Ave., CO"
Shop1,952,"Dean Barnett Furniture Repair","Product 40","425 Lake Ave., WY"
Shop1,262,"Mail Boxes Et. Al.","Product 4","2112 Ravine Drive, WY"
Shop1,346,"Smith & Wesson Militia","Product 43","1270 Linden Ave., IN"
Shop1,922,"Doll House Rock","Product 12","54 Lakeview Terrace, NY"
Shop1,43,"Cotton Thumb Ltd.","Product 34","4259 W. Lake Ave., VA"
Shop1,320,"Doll House Rock","Product 11","54 Lakeview Terrace, NY"
Shop1,741,"Nyman Interior Design","Product 5","115 Judson Rd., OR"
Shop1,374,"Terrinni & Son Auto and Truck","Product 40","899 Harvard Ct, TX"
Shop1,946,"Deer Lake Inn","Product 6","3901 Chester Ave. Apt. 3C, WY"
Shop1,551,"Moveit Motercycle Service","Product 16","1831 Beverly Place #9D, NY"
Shop1,40,"Johnson, Erico & Co CPA's","Product 2",
Shop1,411,"Pete's Auto Repair","Product 17","1550 Ridge Rd., TN"
Shop1,854,"Highland Heights Gift Shop","Product 42","872 Virginia Rd., LA"
Shop1,859,"Peterson Roberts Carpentry","Product 50","2224 Sherman Rd., GA"
Shop1,276,"Crosstracks Car Wash","Product 16","3901 Chester Ave. Apt. 3C, NY"
Shop1,261,"Cradle the Call","Product 3","42 Valley Rd., PA"
Shop1,998,"Hi-Land Art & Frame","Product 31","135 Lakewood place, CT"
Shop1,544,"Park District Of America","Product 14","456 Groverland Ave., ME"
Shop1,290,"Deer Lake Inn","Product 50","3901 Chester Ave. Apt. 3C, WY"
Shop1,993,"Bee Line Publishing","Product 14","3344 Beachwood Ln., AK"
Shop1,736,"Yale Remins Temp Agency","Product 17","2922 Twin Oaks Drive, TX"
Shop1,36,"Elle Hypnosis and Therapy Cent","Product 8","1450 Harding Ave., LA"
Shop1,112,"Salt & Pepper Catering Service","Product 33","42 Valley Rd., AK"
Shop1,828,"Futoons Cartoons Emporium","Product 18","632 Roger Williams, NV"
Shop1,952,"Bill's Dive Shop","Product 45","1954 First St., AZ"
Shop1,152,"Terrinni & Son Auto and Truck","Product 18","899 Harvard Ct, TX"
Shop1,905,"Terrinni & Son Auto and Truck","Product 45","899 Harvard Ct, TX"
Shop1,281,"Crossroads Construction, Inc.","Product 3",
Shop1,186,"Shaggy's Grooming Services","Product 30","334 Lynn Terrace, OR"
Shop1,500,"Got It All Electronics Supply","Product 3","550 Sheridan, NV"
Shop1,33,"Moveit Motercycle Service","Product 31","1831 Beverly Place #9D, NY"
Shop1,549,"Glenwood Credit Union","Product 8","3385 University Ave., HI"
Shop1,171,"Nirabi Auto Service","Product 10","14836 W. River Oaks Dr., AR"
Shop1,223,"Garfield Appliance Service","Product 42","1535 Knollwood Drive, GA"
Shop1,158,"Johnson, Erico & Co CPA's","Product 25",
Shop1,744,"Glenwood Credit Union","Product 38","3385 University Ave., HI"
Shop1,669,"Peterson Roberts Carpentry","Product 13","2224 Sherman Rd., GA"
Shop1,344,"Acturial Enterprises Ltd.","Product 48","3901 Chester Ave. Apt. 3C, FL"
Shop1,255,"Trapezoid Studios","Product 18","3150 Skokie Valley Rd., KS"
Shop1,655,"Glenn Oaks Office Supplies","Product 19","1831 Beverly Place #9D, NH"
Shop1,63,"Eva Galler Galleries Inc.","Product 49","505 N. Frances St., NH"
Shop1,601,"Arthur M. Feildberg Galleries","Product 26","1752 Clinton Ave., CO"
Shop1,983,"Griffith Paving and Sealcoatin","Product 32","3344 Beachwood Ln., TX"
Shop1,644,"Shaggy's Grooming Services","Product 27","334 Lynn Terrace, OR"
Shop1,722,"Doerner's Awnings and Canopies","Product 26","1795 Lake Cook Rd., AR"
Shop1,105,"Resnick DDS","Product 2","917 Fairview Ave.  Apt. 982, GA"
Shop1,545,"Yale Remins Temp Agency","Product 12","2922 Twin Oaks Drive, TX"
Shop1,94,"Arthur M. Feildberg Galleries","Product 9","1752 Clinton Ave., CO"
Shop1,617,"Glenn Oaks Office Supplies","Product 7","1831 Beverly Place #9D, NH"
Shop1,541,"Nirabi Auto Service","Product 15","14836 W. River Oaks Dr., AR"
Shop1,573,"Trapezoid Studios","Product 4","3150 Skokie Valley Rd., KS"
Shop1,128,"Keyth Contracting and Repair","Product 2","5518 Madison St., MA"
Shop1,355,"Tub's Furniture Store","Product 32","788 Tennyson Ave., MI"
Shop1,292,"Toggle & Myerson Ltd","Product 10","581 Hill St. Apt. 234, WY"
Shop1,436,"Cutter Lawn Mower Repair","Product 33","965 Marion Place Apt. 65C, MT"
Shop1,645,"Bill's Dive Shop","Product 13","1954 First St., AZ"
Shop1,28,"Shaggy's Grooming Services","Product 45","334 Lynn Terrace, OR"
Shop1,37,"Tub's Furniture Store","Product 13","788 Tennyson Ave., MI"
Shop1,680,"Acturial Enterprises Ltd.","Product 45","3901 Chester Ave. Apt. 3C, FL"
Shop1,190,"Park District Of America","Product 18","456 Groverland Ave., ME"
Shop1,830,"Brand Y Creative Services","Product 40","10 Marquette Rd., DE"
Shop1,837,"Highland Woods City Hall","Product 30","2644 Princeton Ln., MA"
Shop1,800,"Quad City Cleaning","Product 25","2600 Winsor Mall, OR"
Shop1,719,"Parties Galore Golf Course","Product 9","629 Kincaid Ave., CT"
Shop1,90,"Childress Child Day Care","Product 13","367Bluebird Terr., WV"
Shop1,482,"Truck-X Muffler Repair","Product 37","465 Stratford Rd., CA"
Shop1,393,"Metro Appliance Service","Product 45","1245 Eastwood, CA"
Shop1,441,"Glenn Oaks Office Supplies","Product 25","1831 Beverly Place #9D, NH"
Shop1,742,"Trapezoid Studios","Product 32","3150 Skokie Valley Rd., KS"
Shop1,276,"Johnson, Erico & Co CPA's","Product 40",
Shop1,622,"Peterson Roberts Carpentry","Product 26","2224 Sherman Rd., GA"
Shop1,921,"Acme Chemical Supply","Product 43","201-C Frontage Rd., VT"
Shop1,11,"Moveit Motercycle Service","Product 9","1831 Beverly Place #9D, NY"
Shop1,117,"Trapezoid Studios","Product 18","3150 Skokie Valley Rd., KS"
Shop1,691,"Truck-X Muffler Repair","Product 44","465 Stratford Rd., CA"
Shop1,268,"Acturial Enterprises Ltd.","Product 4","3901 Chester Ave. Apt. 3C, FL"
Shop1,912,"Peterson Roberts Carpentry","Product 41","2224 Sherman Rd., GA"
Shop1,72,"Brand Y Creative Services","Product 22","10 Marquette Rd., DE"
Shop1,440,"Caranisco Homes","Product 44","244 Briar Ln, ND"
Shop1,569,"Kermit the Pet Shop","Product 7","1077 Court Ave., MN"
Shop1,206,"Masterlands Cleaning","Product 33","433 Burton Ave., DE"
Shop1,727,"Facelift Kitchen and Bath","Product 16","1233 Arbor Rd., AK"
Shop1,771,"Toggle & Myerson Ltd","Product 34","581 Hill St. Apt. 234, WY"
Shop1,941,"Truck-X Muffler Repair","Product 7","465 Stratford Rd., CA"
Shop1,810,"Glenn Oaks Office Supplies","Product 19","1831 Beverly Place #9D, NH"
Shop1,798,"Salt & Pepper Catering Service","Product 31","42 Valley Rd., AK"
Shop1,635,"Truck-X Muffler Repair","Product 30","465 Stratford Rd., CA"
Shop1,850,"Griffith Paving and Sealcoatin","Product 12","3344 Beachwood Ln., TX"
Shop1,299,"Yale Remins Temp Agency","Product 37","2922 Twin Oaks Drive, TX"
Shop1,98,"Futoons Cartoons Emporium","Product 39","632 Roger Williams, NV"
Shop1,628,"Mergenthaler Inc.","Product 20","1859 Green Bay Rd., VT"
Shop1,372,"Childress Child Day Care","Product 47","367Bluebird Terr., WV"
Shop1,400,"Johnson, Erico & Co CPA's","Product 6",
Shop1,705,"Yale Remins Temp Agency","Product 26","2922 Twin Oaks Drive, TX"
Shop1,612,"Quad City Cleaning","Product 44","2600 Winsor Mall, OR"
Shop1,861,"Darcy Frame and Matting Servic","Product 35","12 Broadview Lane, TX"
Shop1,855,"Nitelites Party Rental","Product 7","1799 Rosemary Way, MN"
Shop1,790,"Doerner's Awnings and Canopies","Product 42","1795 Lake Cook Rd., AR"
Shop1,83,"Lennox Air Pollution Control","Product 8","600 Central Ave, ND"
Shop1,425,"North West Gas Co.","Product 7","3148 cottonwood Ct., AK"
Shop1,95,"Truck-X Muffler Repair","Product 43","465 Stratford Rd., CA"
Shop1,698,"Resnick DDS","Product 26","917 Fairview Ave.  Apt. 982, GA"
Shop1,390,"Masterlands Cleaning","Product 10","433 Burton Ave., DE"
Shop1,603,"DBN Bank","Product 33","2936 Arlington Ave., ME"
Shop1,468,"Yale Remins Temp Agency","Product 32","2922 Twin Oaks Drive, TX"
Shop1,88,"Hi-Land Art & Frame","Product 48","135 Lakewood place, CT"
Shop1,257,"Childress Child Day Care","Product 6","367Bluebird Terr., WV"
Shop1,966,"Green Bay Travel Services","Product 19","1679 McCraren, SC"
Shop1,910,"Arthur M. Feildberg Galleries","Product 46","1752 Clinton Ave., CO"
Shop1,88,"Mergenthaler Inc.","Product 21","1859 Green Bay Rd., VT"
Shop1,306,"Cotton Thumb Ltd.","Product 10","4259 W. Lake Ave., VA"
Shop1,778,"Glenwood Credit Union","Product 21","3385 University Ave., HI"
Shop1,653,"Hi-Land Art & Frame","Product 16","135 Lakewood place, CT"
Shop1,142,"Caranisco Homes","Product 48","244 Briar Ln, ND"
Shop1,536,"Highland Heights Gift Shop","Product 41","872 Virginia Rd., LA"
Shop1,282,"Glenwood Credit Union","Product 41","3385 University Ave., HI"
Shop1,966,"Shaggy's Grooming Services","Product 14","334 Lynn Terrace, OR"
Shop1,873,"New Dehli Auto Exchange","Product 11","618 Sheriden rd., KY"
Shop1,756,"Cutter Lawn Mower Repair","Product 32","965 Marion Place Apt. 65C, MT"
Shop1,35,"Darcy Frame and Matting Servic","Product 20","12 Broadview Lane, TX"
Shop1,231,"Bako Delicatessen","Product 17","618 Sheriden rd., UT"
Shop1,501,"Cotton Thumb Ltd.","Product 49","4259 W. Lake Ave., VA"
Shop1,738,"American Deli Workers Union","Product 4","4522 N. Greenview Apt. 1B, AZ"
Shop1,896,"Griffith Paving and Sealcoatin","Product 8","3344 Beachwood Ln., TX"
Shop1,656,"Shaggy's Grooming Services","Product 27","334 Lynn Terrace, OR"
Shop1,828,"Nitelites Party Rental","Product 35","1799 Rosemary Way, MN"
Shop1,476,"Hibbard Road Suppliers","Product 41","1575 Oakwood Ave., WI"
Shop1,695,"Crosstracks Car Wash","Product 32","3901 Chester Ave. Apt. 3C, NY"
Shop1,129,"Rythmics Ltd.","Product 49","1839 McCraren Rd., IL"
Shop1,393,"Kermit the Pet Shop","Product 18","1077 Court Ave., MN"
Shop1,64,"Truck-X Muffler Repair","Product 28","465 Stratford Rd., CA"
Shop1,930,"Dean Barnett Furniture Repair","Product 17","425 Lake Ave., WY"
Shop1,484,"Yale Remins Temp Agency","Product 48","2922 Twin Oaks Drive, TX"
Shop1,389,"North West Gas Co.","Product 45","3148 cottonwood Ct., AK"
Shop1,763,"Glenwood Credit Union","Product 42","3385 University Ave., HI"
Shop1,301,"Kermit the Pet Shop","Product 31","1077 Court Ave., MN"
Shop1,411,"Trapezoid Studios","Product 42","3150 Skokie Valley Rd., KS"
Shop1,151,"Air Mexico","Product 4","2505 Allison ct., NJ"
Shop1,326,"Brand Y Creative Services","Product 16","10 Marquette Rd., DE"
Shop1,434,"BBQ Smith's Tex Mex","Product 18","1155 Ridgewood Drive, FL"
Shop1,589,"Lee Stairworks and Carpentry,","Product 22",
Shop1,884,"Terrinni & Son Auto and Truck","Product 21","899 Harvard Ct, TX"
Shop1,338,"Foy Aviation","Product 47","1679 McCraren, MA"
Shop1,13,"Terrinni & Son Auto and Truck","Product 17","899 Harvard Ct, TX"
Shop1,603,"Highland Woods City Hall","Product 8","2644 Princeton Ln., MA"
Shop1,76,"Glenn Oaks Office Supplies","Product 14","1831 Beverly Place #9D, NH"
Shop1,359,"Dean Barnett Furniture Repair","Product 47","425 Lake Ave., WY"
Shop1,439,"Foy Aviation","Product 32","1679 McCraren, MA"
Shop1,714,"Griffith Paving and Sealcoatin","Product 9","3344 Beachwood Ln., TX"
Shop1,75,"New Dehli Auto Exchange","Product 13","618 Sheriden rd., KY"
Shop1,807,"Pivot Point College","Product 28","1077 Court Ave., DC"
Shop1,453,"Resnick DDS","Product 50","917 Fairview Ave.  Apt. 982, GA"
Shop1,187,"Futoons Cartoons Emporium","Product 28","632 Roger Williams, NV"
Shop1,221,"Cotton Thumb Ltd.","Product 45","4259 W. Lake Ave., VA"
Shop1,337,"DBN Bank","Product 37","2936 Arlington Ave., ME"
Shop1,623,"Bill's Dive Shop","Product 28","1954 First St., AZ"
Shop1,140,"Hi-Land Art & Frame","Product 27","135 Lakewood place, CT"
Shop1,23,"Yale Remins Temp Agency","Product 17","2922 Twin Oaks Drive, TX"
Shop1,312,"Peterson Roberts Carpentry","Product 5","2224 Sherman Rd., GA"
Shop1,549,"Trapezoid Studios","Product 19","3150 Skokie Valley Rd., KS"
Shop1,58,"Keyth Contracting and Repair","Product 38","5518 Madison St., MA"
Shop1,415,"Lee Stairworks and Carpentry,","Product 38",
Shop1,601,"Mergenthaler Inc.","Product 50","1859 Green Bay Rd., VT"
Shop1,432,"Quad City Cleaning","Product 42","2600 Winsor Mall, OR"
Shop1,795,"Vanity Town","Product 35","242 Ashland Ave., IN"
Shop1,895,"Glenn Oaks Office Supplies","Product 35","1831 Beverly Place #9D, NH"
Shop1,241,"Glassman & Stone","Product 17","669 Kikaid, SD"
Shop1,699,"Crossroads Construction, Inc.","Product 18",
Shop1,55,"Hi-Land Art & Frame","Product 4","135 Lakewood place, CT"
Shop1,849,"Lennox Air Pollution Control","Product 43","600 Central Ave, ND"
Shop1,863,"Glenn Oaks Office Supplies","Product 12","1831 Beverly Place #9D, NH"
Shop1,972,"Nitelites Party Rental","Product 20","1799 Rosemary Way, MN"
Shop1,684,"Truck-X Muffler Repair","Product 6","465 Stratford Rd., CA"
Shop1,755,"Dean Barnett Furniture Repair","Product 31","425 Lake Ave., WY"
Shop1,923,"Tub's Furniture Store","Product 35","788 Tennyson Ave., MI"
Shop1,591,"Elle Hypnosis and Therapy Cent","Product 14","1450 Harding Ave., LA"
Shop1,659,"Facelift Kitchen and Bath","Product 35","1233 Arbor Rd., AK"
Shop1,800,"Metro Appliance Service","Product 13","1245 Eastwood, CA"
Shop1,123,"Tub's Furniture Store","Product 50","788 Tennyson Ave., MI"
Shop1,665,"Brand Y Creative Services","Product 47","10 Marquette Rd., DE"
Shop1,531,"Funnyface Amusement Games","Product 4","600 Central Ave, MT"
Shop1,235,"BBQ Smith's Tex Mex","Product 40","1155 Ridgewood Drive, FL"
Shop1,54,"Caranisco Homes","Product 13","244 Briar Ln, ND"
Shop1,774,"American Deli Workers Union","Product 32","4522 N. Greenview Apt. 1B, AZ"
Shop1,354,"Crosstracks Car Wash","Product 44","3901 Chester Ave. Apt. 3C, NY"
Shop1,711,"Eva Galler Galleries Inc.","Product 32","505 N. Frances St., NH"
Shop1,650,"PGS Associates","Product 26","1234 Devonshire Court, CA"
Shop1,504,"Nirabi Auto Service","Product 32","14836 W. River Oaks Dr., AR"
Shop1,818,"Bako Delicatessen","Product 8","618 Sheriden rd., UT"
Shop1,509,"George Lee Antiques","Product 50","244 Briar Ln, CT"
Shop1,505,"Griffith Paving and Sealcoatin","Product 43","3344 Beachwood Ln., TX"
Shop1,481,"Parkway Auto Body","Product 22","1831 Beverly Place #9D, AK"
Shop1,100,"Crosstracks Car Wash","Product 42","3901 Chester Ave. Apt. 3C, NY"
Shop1,889,"Rythmics Ltd.","Product 33","1839 McCraren Rd., IL"
Shop1,103,"Highland Heights Gift Shop","Product 30","872 Virginia Rd., LA"
Shop1,794,"Eva Galler Galleries Inc.","Product 35","505 N. Frances St., NH"
Shop1,778,"Resnick DDS","Product 3","917 Fairview Ave.  Apt. 982, GA"
Shop1,956,"Caranisco Homes","Product 35","244 Briar Ln, ND"
Shop1,15,"Mergenthaler Inc.","Product 9","1859 Green Bay Rd., VT"
Shop1,748,"Glenwood Credit Union","Product 19","3385 University Ave., HI"
Shop1,365,"Glenn Oaks Office Supplies","Product 29","1831 Beverly Place #9D, NH"
Shop1,878,"Pete's Auto Repair","Product 12","1550 Ridge Rd., TN"
Shop1,394,"American Deli Workers Union","Product 21","4522 N. Greenview Apt. 1B, AZ"
Shop1,285,"Childress Child Day Care","Product 25","367Bluebird Terr., WV"
Shop1,289,"Metro Appliance Service","Product 22","1245 Eastwood, CA"
Shop1,500,"Facelift Kitchen and Bath","Product 10","1233 Arbor Rd., AK"
Shop1,83,"Doll House Rock","Product 9","54 Lakeview Terrace, NY"
Shop1,513,"Parkway Auto Body","Product 26","1831 Beverly Place #9D, AK"
Shop1,956,"Yale Remins Temp Agency","Product 35","2922 Twin Oaks Drive, TX"
Shop1,298,"Quad City Cleaning","Product 27","2600 Winsor Mall, OR"
Shop1,945,"Car Suite Cleaners","Product 10","218 Oakridge Ave., ID"
Shop1,27,"Cradle the Call","Product 22","42 Valley Rd., PA"
Shop1,371,"PGS Associates","Product 12","1234 Devonshire Court, CA"
Shop1,254,"Elm Place Business Supplies","Product 49","1839 McCraren Rd., CO"
Shop1,293,"Mail Boxes Et. Al.","Product 46","2112 Ravine Drive, WY"
Shop1,762,"Vanity Town","Product 17","242 Ashland Ave., IN"
Shop1,746,"Doerner's Awnings and Canopies","Product 38","1795 Lake Cook Rd., AR"
Shop1,997,"Glenn Oaks Office Supplies","Product 30","1831 Beverly Place #9D, NH"
Shop1,957,"Foy Aviation","Product 12","1679 McCraren, MA"
Shop1,909,"DBN Bank","Product 29","2936 Arlington Ave., ME"
Shop1,48,"Pete's Auto Repair","Product 18","1550 Ridge Rd., TN"
Shop1,213,"Cradle the Call","Product 50","42 Valley Rd., PA"
Shop1,546,"Rythmics Ltd.","Product 33","1839 McCraren Rd., IL"
Shop1,977,"Childress Child Day Care","Product 21","367Bluebird Terr., WV"
Shop1,805,"George Lee Antiques","Product 6","244 Briar Ln, CT"
Shop1,792,"Green Bay Travel Services","Product 23","1679 McCraren, SC"
Shop1,108,"Moveit Motercycle Service","Product 10","1831 Beverly Place #9D, NY"
Shop1,491,"George Lee Antiques","Product 19","244 Briar Ln, CT"
Shop1,935,"Bako Delicatessen","Product 25","618 Sheriden rd., UT"
Shop1,935,"Vanity Town","Product 6","242 Ashland Ave., IN"
Shop1,436,"Doll House Rock","Product 2","54 Lakeview Terrace, NY"
Shop1,979,"PGS Associates","Product 20","1234 Devonshire Court, CA"
Shop1,690,"George Lee Antiques","Product 46","244 Briar Ln, CT"
Shop1,31,"Schmidt Denists","Product 25","245 Oakridge Ave., VT"
Shop1,135,"Glenwood Credit Union","Product 12","3385 University Ave., HI"
Shop1,959,"Childress Child Day Care","Product 8","367Bluebird Terr., WV"
Shop1,532,"BBQ Smith's Tex Mex","Product 11","1155 Ridgewood Drive, FL"
Shop1,326,"Resnick DDS","Product 4","917 Fairview Ave.  Apt. 982, GA"
Shop1,754,"Glenn Oaks Office Supplies","Product 44","1831 Beverly Place #9D, NH"
Shop1,580,"Parkway Auto Body","Product 9","1831 Beverly Place #9D, AK"
Shop1,32,"Pivot Point College","Product 23","1077 Court Ave., DC"
Shop1,962,"Acturial Enterprises Ltd.","Product 3","3901 Chester Ave. Apt. 3C, FL"
Shop1,216,"Crossroads Construction, Inc.","Product 42",
Shop1,766,"Johnson, Erico & Co CPA's","Product 20",
Shop1,811,"Air Mexico","Product 19","2505 Allison ct., NJ"
Shop1,60,"Quad City Cleaning","Product 32","2600 Winsor Mall, OR"
Shop1,833,"Childress Child Day Care","Product 19","367Bluebird Terr., WV"
Shop1,743,"Pete's Auto Repair","Product 18","1550 Ridge Rd., TN"
Shop1,447,"Elm Place Business Supplies","Product 13","1839 McCraren Rd., CO"
Shop1,849,"Terrinni & Son Auto and Truck","Product 28","899 Harvard Ct, TX"
Shop1,511,"Jay's Cabinet Company","Product 45","3901 Chester Ave. Apt. 3C, CT"
Shop1,407,"Griffith Paving and Sealcoatin","Product 42","3344 Beachwood Ln., TX"
Shop1,784,"American Deli Workers Union","Product 45","4522 N. Greenview Apt. 1B, AZ"
Shop1,236,"Salt & Pepper Catering Service","Product 41","42 Valley Rd., AK"
Shop1,999,"Truck-X Muffler Repair","Product 20","465 Stratford Rd., CA"
Shop1,261,"Elle Hypnosis and Therapy Cent","Product 50","1450 Harding Ave., LA"
Shop1,556,"Lennox Air Pollution Control","Product 21","600 Central Ave, ND"
Shop1,171,"Acturial Enterprises Ltd.","Product 48","3901 Chester Ave. Apt. 3C, FL"
Shop1,193,"Parkway Auto Body","Product 42","1831 Beverly Place #9D, AK"
Shop1,118,"American Deli Workers Union","Product 18","4522 N. Greenview Apt. 1B, AZ"
Shop1,654,"Rythmics Ltd.","Product 20","1839 McCraren Rd., IL"
Shop1,644,"Park District Of America","Product 43","456 Groverland Ave., ME"
Shop1,350,"Keyth Contracting and Repair","Product 21","5518 Madison St., MA"
Shop1,786,"Kermit the Pet Shop","Product 40","1077 Court Ave., MN"
Shop1,279,"Gourmet the Frog","Product 43","970 Vilas Circle, CA"
